transaction_id,date,filer,transaction_type,amount,payee,purpose,explanation,target_candidate,support_oppose,amount_toward_target,race,office,district,party,detail_url,first_seen,phase,target_as_filed
a_01ktqfnx1xegx8dmg70yyp0rqc,2026-06-08,Working Mainers First,Independent Expenditure,1200.00,Frame Media Strategies,"ONL - Social media, online ads",Placing of Digital Ad,Troy Dale Jackson,Support,1200.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktqfnx1xegx8dmg70yyp0rqc,2026-08-31 13:16,Primary,Troy Jackson
a_01ktqfq95cekxsqdktgwwgt3xr,2026-06-08,Working Mainers First,Independent Expenditure,1700.00,DS Political,"ONL - Social media, online ads",Programmatic Additional CTV spend,Troy Dale Jackson,Support,1700.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktqfq95cekxsqdktgwwgt3xr,2026-08-31 13:16,Primary,Troy Jackson
a_01ktqfrq59e89snb8nfasfwwbk,2026-06-08,Working Mainers First,Independent Expenditure,1700.00,Meta,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,1700.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktqfrq59e89snb8nfasfwwbk,2026-08-31 13:16,Primary,Troy Jackson
a_01ktqft1aefybrvpy2erfk5qtw,2026-06-08,Working Mainers First,Independent Expenditure,600.00,Frame Media Strategies,"ONL - Social media, online ads","planning, placement, optimization, and targeting Additional CTV/meta static Spend",Troy Dale Jackson,Support,600.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktqft1aefybrvpy2erfk5qtw,2026-08-31 13:16,Primary,Troy Jackson
a_01kxeaxww0fgzrjvp3dahxxq9r,2026-06-08,MAINE CONSERVATION VOTERS ACTION FUND,Independent Expenditure,313.44,MAINE CONSERVATION VOTERS,WEB - Website costs,Emails,Hannah Pingree,Support,313.44,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kxeaxww0fgzrjvp3dahxxq9r,2026-08-31 13:16,Primary,
a_01ktn0wbe4ftavzemqk6j5jpp8,2026-06-07,Working Mainers First,Independent Expenditure,133.57,Meta,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,133.57,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktn0wbe4ftavzemqk6j5jpp8,2026-08-31 13:16,Primary,Troy Jackson
a_01ktn0ysb3fyhvhjnz3z2z9ctv,2026-06-07,Working Mainers First,Independent Expenditure,3216.82,DS Political,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,3216.82,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktn0ysb3fyhvhjnz3z2z9ctv,2026-08-31 13:16,Primary,Troy Jackson
a_01ktn10h60fpvtz4h7sdz9f3w3,2026-06-07,Working Mainers First,Independent Expenditure,591.25,Frame Media Strategies,"ONL - Social media, online ads","Media buy, planning, placement, optimization, and targeting",Troy Dale Jackson,Support,591.25,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktn10h60fpvtz4h7sdz9f3w3,2026-08-31 13:16,Primary,Troy Jackson
a_01ktn13g9gfghrpdqmv600dxkf,2026-06-07,Working Mainers First,Independent Expenditure,1190.00,Meta,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,1190.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktn13g9gfghrpdqmv600dxkf,2026-08-31 13:16,Primary,Troy Jackson
a_01ktn154wtee4a8a61z3d757yg,2026-06-07,Working Mainers First,Independent Expenditure,5610.00,DS Political,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,5610.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktn154wtee4a8a61z3d757yg,2026-08-31 13:16,Primary,Troy Jackson
a_01ktn175ydfgtr1fq251mae0qq,2026-06-07,Working Mainers First,Independent Expenditure,1200.00,Frame Media Strategies,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,1200.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktn175ydfgtr1fq251mae0qq,2026-08-31 13:16,Primary,Troy Jackson
a_01ktn1atxqedcr7vh9nsdf8avc,2026-06-07,Working Mainers First,Independent Expenditure,1700.00,DS Political,"ONL - Social media, online ads",Programmatic Additional CTV spend,Troy Dale Jackson,Support,1700.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktn1atxqedcr7vh9nsdf8avc,2026-08-31 13:16,Primary,Troy Jackson
a_01ktn1cbv5esf8ktccrte1erhg,2026-06-07,Working Mainers First,Independent Expenditure,1700.00,Meta,"ONL - Social media, online ads",Meta additionl Static spend,Troy Dale Jackson,Support,1700.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktn1cbv5esf8ktccrte1erhg,2026-08-31 13:17,Primary,Troy Jackson
a_01ktn1effaf5q8wphs94xv15n4,2026-06-07,Working Mainers First,Independent Expenditure,600.00,Frame Media Strategies,"ONL - Social media, online ads","planning, placement, optimization, and targeting Additional CTV/meta static spend",Troy Dale Jackson,Support,600.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktn1effaf5q8wphs94xv15n4,2026-08-31 13:17,Primary,Troy Jackson
a_01ktjbx5mgfd6rswmz9qfpbmsh,2026-06-06,Working Mainers First,Independent Expenditure,34800.00,"Targeted Platform Media, LLC","ONL - Social media, online ads",Media Buy,Troy Dale Jackson,Support,34800.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktjbx5mgfd6rswmz9qfpbmsh,2026-08-31 13:17,Primary,Troy Jackson
a_01ktjbz19he2evw80n9ch0n6jk,2026-06-06,Working Mainers First,Independent Expenditure,5200.00,Frame Media Strategies,"ONL - Social media, online ads",Planning and Placement,Troy Dale Jackson,Support,5200.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktjbz19he2evw80n9ch0n6jk,2026-08-31 13:17,Primary,Troy Jackson
a_01ktjc13ebfjxvxycrt2b1xqyq,2026-06-06,Working Mainers First,Independent Expenditure,133.57,Meta,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,133.57,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktjc13ebfjxvxycrt2b1xqyq,2026-08-31 13:17,Primary,Troy Jackson
a_01ktjc2s0qesh9jy0tmp9pz86w,2026-06-06,Working Mainers First,Independent Expenditure,3216.82,DS Political,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,3216.82,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktjc2s0qesh9jy0tmp9pz86w,2026-08-31 13:17,Primary,Troy Jackson
a_01ktjc50fxf26sqrsraf4xtv5x,2026-06-06,Working Mainers First,Independent Expenditure,591.25,Frame Media Strategies,"ONL - Social media, online ads","Media buy, planning, placement, optimization, and targeting",Troy Dale Jackson,Support,591.25,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktjc50fxf26sqrsraf4xtv5x,2026-08-31 13:17,Primary,Troy Jackson
a_01ktjc6jdqfxbvfrmkwmygr2ym,2026-06-06,Working Mainers First,Independent Expenditure,1190.00,Meta,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,1190.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktjc6jdqfxbvfrmkwmygr2ym,2026-08-31 13:17,Primary,Troy Jackson
a_01ktjc84g5exgavczyhjvc65w8,2026-06-06,Working Mainers First,Independent Expenditure,5610.00,DS Political,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,5610.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktjc84g5exgavczyhjvc65w8,2026-08-31 13:17,Primary,Troy Jackson
a_01ktjc9nm8f0j9fx6t278ys1gd,2026-06-06,Working Mainers First,Independent Expenditure,1200.00,Frame Media Strategies,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,1200.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktjc9nm8f0j9fx6t278ys1gd,2026-08-31 13:17,Primary,Troy Jackson
a_01ktjcb2r2fwrrpdah9tz009cp,2026-06-06,Working Mainers First,Independent Expenditure,1700.00,DS Political,"ONL - Social media, online ads",Programmatic Additional CTV spend,Troy Dale Jackson,Support,1700.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktjcb2r2fwrrpdah9tz009cp,2026-08-31 13:17,Primary,Troy Jackson
a_01ktjccpakehkvanv4n04rsxe4,2026-06-06,Working Mainers First,Independent Expenditure,1700.00,Meta,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,1700.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktjccpakehkvanv4n04rsxe4,2026-08-31 13:17,Primary,Troy Jackson
a_01ktjcfac6f2btb4s6cjfnhev7,2026-06-06,Working Mainers First,Independent Expenditure,600.00,Frame Media Strategies,"ONL - Social media, online ads","planning, placement, optimization, and targeting Additional CTV/meta static spend",Troy Dale Jackson,Support,600.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktjcfac6f2btb4s6cjfnhev7,2026-08-31 13:17,Primary,Troy Jackson
a_01kttarwjzea0s64f496zp3f42,2026-06-06,Working Mainers First,Independent Expenditure,1200.00,Frame Media Strategies,"ONL - Social media, online ads",Digital Ad,Troy Dale Jackson,Support,1200.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kttarwjzea0s64f496zp3f42,2026-08-31 13:17,Primary,Troy Jackson
a_01kx1acf6femyt37qaf4js8pgf,2026-06-06,Safer Maine PAC,Independent Expenditure,229.97,Scale To Win,"PHO - Phone bank, robocalls/texts",Robotexts sent to Democratic primary voters in Senate District 30 in support of Ellie Sato.,Eleanor Sato,Support,229.97,Senator District 30,Senator,30,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kx1acf6femyt37qaf4js8pgf,2026-08-31 13:17,Primary,
a_01ktc4kjx7eeg8mt8vxe2756ns,2026-06-05,MPA CAMPAIGN VOTE!,Independent Expenditure,18222.45,MAINE PEOPLE'S ALLIANCE,"PER - Staffing, consulting",Canvass and Digital contract,Shenna Bellows,Support,18222.45,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktc4kjx7eeg8mt8vxe2756ns,2026-08-31 13:17,Primary,
a_01ktceryy7fpvscwd2pv44wr2b,2026-06-05,Maine Wins Together,Independent Expenditure,1938.32,Crosby Creative Company,WEB - Website costs,Web Development,Richard Bennett,Support,1938.32,Governor,Governor,-,Unenrolled,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktceryy7fpvscwd2pv44wr2b,2026-08-31 13:17,Primary,
a_01ktcw2h31epkr5s2bmkdpn34b,2026-06-05,MAINE CONSERVATION VOTERS ACTION FUND,Independent Expenditure,44674.00,SKDKnickerbocker LLC,TVN - TV ads and production,TV ads,Hannah Pingree,Support,44674.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktcw2h31epkr5s2bmkdpn34b,2026-08-31 13:17,Primary,
a_01kte989dhfzpa8z7d0chhytct,2026-06-05,Working Families Party PAC,Independent Expenditure,12000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,"Angus S. King, III",Oppose,2400.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kte989dhfzpa8z7d0chhytct,2026-08-31 13:17,Primary,
a_01kte989dhfzpa8z7d0chhytct,2026-06-05,Working Families Party PAC,Independent Expenditure,12000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,Nirav Shah,Oppose,2400.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kte989dhfzpa8z7d0chhytct,2026-08-31 13:17,Primary,
a_01kte989dhfzpa8z7d0chhytct,2026-06-05,Working Families Party PAC,Independent Expenditure,12000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,Hannah Pingree,Support,2400.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kte989dhfzpa8z7d0chhytct,2026-08-31 13:17,Primary,
a_01kte989dhfzpa8z7d0chhytct,2026-06-05,Working Families Party PAC,Independent Expenditure,12000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,Shenna Bellows,Support,2400.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kte989dhfzpa8z7d0chhytct,2026-08-31 13:17,Primary,
a_01kte989dhfzpa8z7d0chhytct,2026-06-05,Working Families Party PAC,Independent Expenditure,12000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,Troy Dale Jackson,Support,2400.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kte989dhfzpa8z7d0chhytct,2026-08-31 13:17,Primary,
a_01kte9awgqe2j8y132jwfyen2v,2026-06-05,Working Families Party PAC,Independent Expenditure,325.70,"Community Labor Administrative Services, Inc","PER - Staffing, consulting",Staff time,"Angus S. King, III",Oppose,65.14,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kte9awgqe2j8y132jwfyen2v,2026-08-31 13:17,Primary,
a_01kte9awgqe2j8y132jwfyen2v,2026-06-05,Working Families Party PAC,Independent Expenditure,325.70,"Community Labor Administrative Services, Inc","PER - Staffing, consulting",Staff time,Nirav Shah,Oppose,65.14,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kte9awgqe2j8y132jwfyen2v,2026-08-31 13:17,Primary,
a_01kte9awgqe2j8y132jwfyen2v,2026-06-05,Working Families Party PAC,Independent Expenditure,325.70,"Community Labor Administrative Services, Inc","PER - Staffing, consulting",Staff time,Troy Dale Jackson,Support,65.14,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kte9awgqe2j8y132jwfyen2v,2026-08-31 13:17,Primary,
a_01kte9awgqe2j8y132jwfyen2v,2026-06-05,Working Families Party PAC,Independent Expenditure,325.70,"Community Labor Administrative Services, Inc","PER - Staffing, consulting",Staff time,Hannah Pingree,Support,65.14,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kte9awgqe2j8y132jwfyen2v,2026-08-31 13:17,Primary,
a_01kte9awgqe2j8y132jwfyen2v,2026-06-05,Working Families Party PAC,Independent Expenditure,325.70,"Community Labor Administrative Services, Inc","PER - Staffing, consulting",Staff time,Shenna Bellows,Support,65.14,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kte9awgqe2j8y132jwfyen2v,2026-08-31 13:17,Primary,
a_01ktfq39d4eczbs0mzfnk5pbc8,2026-06-05,Working Mainers First,Independent Expenditure,20000.00,Frame Media Strategies,"ONL - Social media, online ads",Video Production,Troy Dale Jackson,Support,20000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktfq39d4eczbs0mzfnk5pbc8,2026-08-31 13:17,Primary,Troy Jackson
a_01ktfqhxdhe0jahsesj0bav43s,2026-06-05,Working Mainers First,Independent Expenditure,133.57,Meta,"ONL - Social media, online ads",Placing of Digital Ad,Troy Dale Jackson,Support,133.57,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktfqhxdhe0jahsesj0bav43s,2026-08-31 13:17,Primary,Troy Jackson
a_01ktfqmt6ee389k6q4gq6z5519,2026-06-05,Working Mainers First,Independent Expenditure,3216.82,DS Political,"ONL - Social media, online ads",Placing of Digital Ad,Troy Dale Jackson,Support,3216.82,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktfqmt6ee389k6q4gq6z5519,2026-08-31 13:17,Primary,Troy Jackson
a_01ktfr0hpkfnr8h8r76w88wqjt,2026-06-05,Working Mainers First,Independent Expenditure,591.25,Frame Media Strategies,"ONL - Social media, online ads","Media buy, planning, placement, optimization, and targeting",Troy Dale Jackson,Support,591.25,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktfr0hpkfnr8h8r76w88wqjt,2026-08-31 13:17,Primary,Troy Jackson
a_01ktfr3yzef159xw810ey5jtbc,2026-06-05,Working Mainers First,Independent Expenditure,1190.00,Meta,"ONL - Social media, online ads",Placing of Digital Ad,Troy Dale Jackson,Support,1190.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktfr3yzef159xw810ey5jtbc,2026-08-31 13:17,Primary,Troy Jackson
a_01ktfr61d5ekbv1nhbwvt3f86j,2026-06-05,Working Mainers First,Independent Expenditure,5610.00,DS Political,"ONL - Social media, online ads",Placing of Digital Ad,Troy Dale Jackson,Support,5610.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktfr61d5ekbv1nhbwvt3f86j,2026-08-31 13:17,Primary,Troy Jackson
a_01ktfr802bfxpr4ra4c41hwxwy,2026-06-05,Working Mainers First,Independent Expenditure,1200.00,Frame Media Strategies,"ONL - Social media, online ads",Placing of Digital Ad,Troy Dale Jackson,Support,1200.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktfr802bfxpr4ra4c41hwxwy,2026-08-31 13:17,Primary,Troy Jackson
a_01ktfrctymf5zt4nnvf35pwtf3,2026-06-05,Working Mainers First,Independent Expenditure,1700.00,DS Political,TVN - TV ads and production,Programmatic Additional CTV spend,Troy Dale Jackson,Support,1700.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktfrctymf5zt4nnvf35pwtf3,2026-08-31 13:17,Primary,Troy Jackson
a_01ktfrfv3aegsrj56x75d6f3wy,2026-06-05,Working Mainers First,Independent Expenditure,1700.00,Meta,"ONL - Social media, online ads",Meta additional Static spend,Troy Dale Jackson,Support,1700.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktfrfv3aegsrj56x75d6f3wy,2026-08-31 13:17,Primary,Troy Jackson
a_01ktfrksxxek88erj7cx8jcy9z,2026-06-05,Working Mainers First,Independent Expenditure,600.00,Frame Media Strategies,TVN - TV ads and production,"planning, placement, optimization, and targeting Additional CTV/meta static spend",Troy Dale Jackson,Support,600.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktfrksxxek88erj7cx8jcy9z,2026-08-31 13:17,Primary,Troy Jackson
a_01kxeaw0kkffk85n96a6w21vtk,2026-06-05,MAINE CONSERVATION VOTERS ACTION FUND,Independent Expenditure,313.80,MAINE CONSERVATION VOTERS,WEB - Website costs,Emails,Hannah Pingree,Support,313.80,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kxeaw0kkffk85n96a6w21vtk,2026-08-31 13:17,Primary,
a_01kt9sb16gf8x9a1q1ccn27qz4,2026-06-04,HARDWORKING MAINE FAMILIES PAC INC.,Independent Expenditure,9580.00,Voter Connect LLC,"PHO - Phone bank, robocalls/texts",GOTV VOTER PHONE CALLS,OWEN MCCARTHY,Support,9580.00,Governor,Governor,-,Republican,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt9sb16gf8x9a1q1ccn27qz4,2026-08-31 13:17,Primary,
a_01kt9sm23mf1wv2q37zr8ws4d0,2026-06-04,HARDWORKING MAINE FAMILIES PAC INC.,Independent Expenditure,2420.00,Voter Connect LLC,"PHO - Phone bank, robocalls/texts",TEXT MESSAGES,OWEN MCCARTHY,Support,2420.00,Governor,Governor,-,Republican,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt9sm23mf1wv2q37zr8ws4d0,2026-08-31 13:17,Primary,
a_01kta625h3fwfv18432bxy930z,2026-06-04,"Maine Dream, Inc.",Independent Expenditure,6964.00,"1892, LLC","PHO - Phone bank, robocalls/texts",Text Messages,Robert B. Charles,Oppose,6964.00,Governor,Governor,-,Republican,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kta625h3fwfv18432bxy930z,2026-08-31 13:17,Primary,
a_01ktctpb3dfs79vm9zedr6b3zc,2026-06-04,Working Mainers First,Independent Expenditure,104400.00,"Targeted Platform Media, LLC",TVN - TV ads and production,Media Buy,Troy Dale Jackson,Support,104400.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktctpb3dfs79vm9zedr6b3zc,2026-08-31 13:17,Primary,Troy Jackson
a_01ktcts495fxn9e75bk1jzma6b,2026-06-04,Working Mainers First,Independent Expenditure,837.40,Interface Media Group,TVN - TV ads and production,Media Buying: Trafficking and Close Captioning,Troy Dale Jackson,Support,837.40,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktcts495fxn9e75bk1jzma6b,2026-08-31 13:18,Primary,Troy Jackson
a_01ky3hdy4rfwwvk91ngg6q7tzx,2026-06-04,Working Mainers First,Independent Expenditure,16191.25,Frame Media Strategies,TVN - TV ads and production,Planning and Placement TV,Troy Dale Jackson,Support,16191.25,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ky3hdy4rfwwvk91ngg6q7tzx,2026-08-31 13:18,Primary,Troy Jackson
a_01kstscepmegz86kpae2a8bcn3,2026-06-03,"Maine Dream, Inc.",Independent Expenditure,199124.67,Firewall Placement,TVN - TV ads and production,TV Placement,Robert B. Charles,Oppose,199124.67,Governor,Governor,-,Republican,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kstscepmegz86kpae2a8bcn3,2026-08-31 13:18,Primary,
a_01kt4z3t46epy9d4xm1h11zq34,2026-06-03,"Maine Dream, Inc.",Independent Expenditure,50230.30,Firewall Placement,RAD - Radio ads and production,Radio Ads / Placement,Robert B. Charles,Oppose,30138.18,Governor,Governor,-,Republican,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4z3t46epy9d4xm1h11zq34,2026-08-31 13:18,Primary,
a_01kt4z3t46epy9d4xm1h11zq34,2026-06-03,"Maine Dream, Inc.",Independent Expenditure,50230.30,Firewall Placement,RAD - Radio ads and production,Radio Ads / Placement,Jonathan Bush,Support,20092.12,Governor,Governor,-,Republican,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4z3t46epy9d4xm1h11zq34,2026-08-31 13:18,Primary,
a_01kt77mp8kfn6rapa8dfvr6c6g,2026-06-03,314 Action Victory Fund - Maine,Independent Expenditure,90000.00,LC Media,TVN - TV ads and production,Advertising and Media Production,Troy Dale Jackson,Oppose,90000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt77mp8kfn6rapa8dfvr6c6g,2026-08-31 13:18,Primary,
a_01kt7as3c7e9a9jcda5qenjnk3,2026-06-03,Maine AFLCIO PAC,Independent Expenditure,7913.62,Resonance Campaigns,"LIT - Palmcards, signs, stickers, etc.",Pro Troy Jackson lit,Troy Dale Jackson,Support,7913.62,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt7as3c7e9a9jcda5qenjnk3,2026-08-31 13:18,Primary,Troy Jackson for Governor
a_01kt7c092ye5jrd2s5nanx354p,2026-06-03,Maine AFLCIO PAC,Independent Expenditure,1107.75,Dale Rand Printing,"LIT - Palmcards, signs, stickers, etc.",Flyers to support Troy Jackson,Troy Dale Jackson,Support,1107.75,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt7c092ye5jrd2s5nanx354p,2026-08-31 13:18,Primary,Troy Jackson for Governor
a_01kt7g3nere92ap1gqedrwqwg9,2026-06-03,314 Action Victory Fund - Maine,Independent Expenditure,10000.00,Novel Messaging LLC,TVN - TV ads and production,Advertising and Media Production,Troy Dale Jackson,Oppose,10000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt7g3nere92ap1gqedrwqwg9,2026-08-31 13:18,Primary,
a_01kt7n0skwfcp9jdcymsvb0f2c,2026-06-03,"Maine Dream, Inc.",Independent Expenditure,14840.00,Firewall Placement,OTH - Other,Digital Advertising,Robert B. Charles,Oppose,14840.00,Governor,Governor,-,Republican,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt7n0skwfcp9jdcymsvb0f2c,2026-08-31 13:18,Primary,
a_01kt9d2e1ee70rrwh54pd1z6sx,2026-06-03,Working Families Party PAC,Independent Expenditure,150000.00,Red Horse Strategies,"ONL - Social media, online ads",Digital ads,Nirav Shah,Oppose,150000.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt9d2e1ee70rrwh54pd1z6sx,2026-08-31 13:18,Primary,
a_01kt9es4pjfzv9bv7g6qt9d0k2,2026-06-03,Working Families Party PAC,Independent Expenditure,807.50,"Community Labor Administrative Services, Inc","PER - Staffing, consulting",Staff time,Nirav Shah,Oppose,807.50,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt9es4pjfzv9bv7g6qt9d0k2,2026-08-31 13:18,Primary,
a_01ktaww486edbsc6tzmqkcqyz6,2026-06-03,Working Mainers First,Independent Expenditure,837.40,Interface Media Group,TVN - TV ads and production,Media Buying: Trafficking and Close Captioning,Troy Dale Jackson,Support,837.40,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktaww486edbsc6tzmqkcqyz6,2026-08-31 13:18,Primary,Troy Jackson
a_01ktawy7dxfc7s348wf64b4nj5,2026-06-03,Working Mainers First,Independent Expenditure,23490.00,"Targeted Platform Media, LLC",TVN - TV ads and production,Media Buy,Troy Dale Jackson,Support,23490.00,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ktawy7dxfc7s348wf64b4nj5,2026-08-31 13:18,Primary,Troy Jackson
a_01ky3h5yatf6f9q3p7134t7drx,2026-06-03,Working Mainers First,Independent Expenditure,133.57,Meta,"ONL - Social media, online ads",Meta Video,Troy Dale Jackson,Support,133.57,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ky3h5yatf6f9q3p7134t7drx,2026-08-31 13:18,Primary,Troy Jackson
a_01ky3h8gvyem6r60vwpx07nmer,2026-06-03,Working Mainers First,Independent Expenditure,4101.25,Frame Media Strategies,TVN - TV ads and production,Planning and Placement TV,Troy Dale Jackson,Support,4101.25,Governor,Governor,-,Democratic,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01ky3h8gvyem6r60vwpx07nmer,2026-08-31 13:18,Primary,Troy Jackson
a_01kt4b2s5jes0vcgchb3havfph,2026-06-02,RECLAIM MAINE,Independent Expenditure,10000.00,Lariat Strategies LLC,"ONL - Social media, online ads",Digital Media,Robert B. Charles,Support,10000.00,Governor,Governor,-,Republican,https://www.mainecampaignfinancedisclosure.com/public/activities/a_01kt4b2s5jes0vcgchb3havfph,2026-08-31 13:18,Primary,Bobby Charles
